bemis_murcko_scaffold_smiles,n_families
c1ccc(C2CCc3cc4c(cc3O2)OC2(c3ccccc3)CC4c3ccccc3O2)cc1,3
c1ccc(C2CCc3cc4c(cc3O2)OC2CC(c3ccccc3)Oc3cccc-4c32)cc1,1
c1ccc(C2CCc3cc4c(cc3O2)OCO4)cc1,1
c1ccc(C2CCc3cc4ccoc4cc3O2)cc1,1
c1ccc(C2CCc3ccc(OC4CCCCO4)cc3O2)c(OC2CCCCO2)c1,1
c1ccc(C2CCc3ccc(OC4CCCCO4)cc3O2)cc1,17
c1ccc(C2CCc3ccc(OC4CCCO4)cc3O2)cc1,1
c1ccc(C2CCc3ccc(Oc4ccc(C5CCc6ccccc6O5)cc4)cc3O2)cc1,1
c1ccc(C2CCc3ccc4c(c3O2)C(c2ccccc2)C(c2ccccc2)O4)cc1,1
c1ccc(C2CCc3ccc4c(c3O2)C2CC(c3ccccc3)(O4)Oc3c(C4CC(c5ccccc5)Oc5c4ccc4c5C5CC(c6ccccc6)(Oc6ccccc65)O4)cccc32)cc1,1
c1ccc(C2CCc3ccc4c(c3O2)C2CC(c3ccccc3)(O4)Oc3c2ccc2c3C3CC(c4ccccc4)(Oc4ccccc43)O2)cc1,3
c1ccc(C2CCc3ccc4c(c3O2)C2CC(c3ccccc3)(Oc3cc5c(cc32)C2CC(c3ccccc3)(Oc3ccccc32)O5)O4)cc1,1
c1ccc(C2CCc3ccc4c(c3O2)C2CC(c3ccccc3)(Oc3ccccc32)O4)cc1,17
c1ccc(C2CCc3ccc4c(c3O2)CCCO4)cc1,3
c1ccc(C2CCc3ccc4c(c3O2)CCO4)cc1,2
c1ccc(C2CCc3ccc4c(c3O2)Cc2ccccc2O4)cc1,2
c1ccc(C2CCc3ccc4occc4c3O2)cc1,2
c1ccc(C2CCc3cccc(C4CC(c5ccccc5)Cc5c(C6CC(c7ccccc7)Oc7ccccc76)cccc54)c3C2)cc1,1
c1ccc(C2CCc3cccc(C4CC(c5ccccc5)Oc5c4ccc4c5C5CC(c6ccccc6)(Oc6ccccc65)O4)c3O2)cc1,12
c1ccc(C2CCc3cccc(C4CC(c5ccccc5)Oc5c4cccc5C4CC(c5ccccc5)Oc5c4ccc4c5C5CC(c6ccccc6)(Oc6ccccc65)O4)c3O2)cc1,3
c1ccc(C2CCc3cccc(C4CC(c5ccccc5)Oc5c6c(c7c(c54)OC4(c5ccccc5)CC7c5ccccc5O4)OC4(c5ccccc5)CC6c5ccccc5O4)c3O2)cc1,1
c1ccc(C2CCc3cccc(C4c5ccccc5OC(c5ccccc5)C4OC4CCCCO4)c3O2)cc1,3
c1ccc(C2CCc3cccc(C4c5ccccc5OC5(c6ccccc6)OC45)c3O2)cc1,1
c1ccc(C2CCc3cccc(Cc4cccc5c4OC(c4ccccc4)CC5)c3O2)cc1,2
c1ccc(C2CCc3cccc(OC4CCCCO4)c3O2)cc1,1
c1ccc(C2CCc3cccc(SC4CCCCO4)c3O2)cc1,1
c1ccc(C2CCc3ccccc3O2)cc1,128
c1ccc(C2COc3c(ccc4c3CCO4)C2)cc1,1
c1ccc(C2COc3cc(C4COc5ccccc5O4)ccc3O2)cc1,2
c1ccc(C2COc3cc(OC4CCCCO4)ccc3C2)c(OC2CCCCO2)c1,1
c1ccc(C2COc3cc(OC4CCCCO4)ccc3C2)cc1,1
c1ccc(C2COc3cc4c(cc3C2)-c2ccccc2CC4)cc1,1
c1ccc(C2COc3cc4c(cc3C2)CCCO4)cc1,1
c1ccc(C2COc3cc4c(cc3C2)CCO4)cc1,1
c1ccc(C2COc3cc4c(cc3C2)OCO4)cc1,2
c1ccc(C2COc3ccc(C4COc5ccccc5O4)cc3O2)cc1,1
c1ccc(C2COc3ccc4c(c3C2)CCc2ccccc2-4)cc1,1
c1ccc(C2COc3ccccc3C2)cc1,5
c1ccc(C2COc3ccccc3C2c2cccc(C3COc4ccccc4C3)c2)cc1,1
c1ccc(C2COc3ccccc3C2c2ccccc2)cc1,1
c1ccc(C2Cc3c(C4CC(c5ccccc5)Oc5ccccc54)cccc3C(c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)C2)cc1,1
c1ccc(C2Cc3c(ccc4c3CCc3ccccc3-4)O2)cc1,1
c1ccc(C2Cc3cc4c(cc3O2)CCc2ccccc2-4)cc1,1
c1ccc(C2Cc3ccccc3O2)cc1,2
c1ccc(C2Oc3c(cccc3-c3ccccc3C3Oc4ccccc4CC3OC3CCCCO3)CC2OC2CCCCO2)cc1,1
c1ccc(C2Oc3ccc4c(c3C2c2ccccc2)CCc2ccccc2-4)cc1,1
c1ccc(C2Oc3ccccc3C3OC4CCCOC4OC23)cc1,1
c1ccc(C2Oc3ccccc3CC2OC2(c3ccccc3)CCc3ccccc3O2)cc1,21
c1ccc(C2Oc3ccccc3CC2OC2CCC(OC3CCCCO3)CO2)cc1,1
c1ccc(C2Oc3ccccc3CC2OC2CCCCO2)cc1,14
c1ccc(CC23COc4ccccc4C2OCO3)cc1,1
c1ccc(CC2COc3ccccc3C2)cc1,2
c1ccc(CC2OC2c2ccc(OC3CCCCO3)cc2)cc1,1
c1ccc(CC2OC2c2ccc(OC3CCCOC3)cc2)cc1,1
c1ccc(CC2OC2c2ccccc2)cc1,1
c1ccc(CC2Oc3cc4c(cc3C2c2ccccc2)CCC(c2ccccc2)O4)cc1,1
c1ccc(CC2Oc3ccc4c(c3C2c2ccccc2)OC(c2ccccc2)CC4)cc1,1
c1ccc(CCC(c2ccccc2)c2ccc3c(c2)CC(c2ccccc2)CO3)cc1,1
c1ccc(CCC(c2ccccc2)c2ccc3c(c2)CCC(c2ccccc2)O3)cc1,1
c1ccc(CCC(c2ccccc2)c2cccc(CCC(c3ccccc3)c3ccc4c(c3)CCC(c3ccccc3)O4)c2)cc1,1
c1ccc(CCC(c2ccccc2)c2cccc3c2OC(c2ccccc2)CC3)cc1,2
c1ccc(CCCc2ccc(OC3CCCCO3)cc2)cc1,1
c1ccc(CCCc2ccc(OC3CCCOC3)cc2)cc1,1
c1ccc(CCc2cccc3c2CCC(c2ccccc2)O3)cc1,1
c1ccc(COCc2ccccc2)cc1,1
c1ccc(CSC2CC(c3ccccc3)Oc3c2cccc3C2CC(c3ccccc3)Oc3ccccc32)cc1,1
c1ccc(CSC2CC(c3ccccc3)Oc3ccc(C4CC(c5ccccc5)Oc5ccccc54)cc32)cc1,1
c1ccc(CSC2CC(c3ccccc3)Oc3ccccc32)cc1,1
c1ccc(Cc2ccc3c(c2)CCC(c2ccccc2)O3)cc1,1
c1ccc(Cc2cccc3c2OC(c2ccccc2)CC3)cc1,2
c1ccc(Oc2ccccc2)cc1,1
c1ccc2c(c1)CC(C1COc3ccccc3C1)CO2,1
c1ccc2c(c1)CC(c1ccc(Oc3ccc(C4COc5ccccc5C4)cc3)cc1)CO2,1
c1ccc2c(c1)CC(c1ccc3c(c1)CCO3)CO2,1
c1ccc2c(c1)CC(c1ccc3c(c1)OCO3)CO2,2
c1ccc2c(c1)CC1(COCO1)COc1ccccc1-2,1
c1ccc2c(c1)CC1OCc3c(ccc4c3OCO4)C1O2,1
c1ccc2c(c1)CC1OCc3ccccc3C1O2,3
c1ccc2c(c1)CC1Oc3ccccc3C1O2,1
c1ccc2c(c1)CC1c3cc4c(cc3OCC1O2)OCO4,1
c1ccc2c(c1)CCC(c1ccc(OC3CCCCO3)cc1)O2,3
c1ccc2c(c1)CCC(c1ccc3c(c1)OCO3)O2,4
c1ccc2c(c1)CCC(c1ccccc1-c1ccccc1C1CCc3ccccc3O1)O2,1
c1ccc2c(c1)CCC(c1ccccc1OC1CCCCO1)O2,1
c1ccc2c(c1)CCC1c3ccccc3OC21,1
c1ccc2c(c1)CCc1ccc3c(c1O2)OCO3,1
c1ccc2c(c1)CCc1ccccc1O2,1
c1ccc2c(c1)COC1Cc3ccc(OC4CCCCO4)cc3OC21,1
c1ccc2c(c1)COc1cc3c(cc1-2)C1COc2ccccc2C1O3,1
c1ccc2c(c1)OC1CC2Oc2ccccc21,1
c1ccc2c(c1)OC1Oc3cc(-c4cc5ccccc5o4)ccc3-c3cccc-2c31,2
c1ccc2c(c1)OC1c3c(ccc4c3OCCC4)OCC21,1
c1ccc2c(c1)OC1c3cc4c(cc3OCC21)OCC4,1
c1ccc2c(c1)OC1c3cc4c(cc3OCC21)OCCC4,1
c1ccc2c(c1)OC1c3cc4ccoc4cc3OCC21,1
c1ccc2c(c1)OC1c3ccc(OC4CCCCO4)c(OC4CCCCO4)c3OCC21,1
c1ccc2c(c1)OC1c3ccc(OC4CCCCO4)cc3OCC21,1
c1ccc2c(c1)OC1c3ccc4c(c3OCC21)CCO4,1
c1ccc2c(c1)OC1c3ccc4occc4c3OCC21,1
c1ccc2c(c1)OC1c3cccc(OC4CCCCO4)c3OCC21,1
c1ccc2c(c1)OC1c3ccccc3OCC21,3
c1ccc2c(c1)OCC1Oc3c(ccc4c3CCO4)CC21,1
c1ccc2c(c1)OCC1Oc3c(ccc4occc34)CC21,3
c1ccc2c(c1)OCC1c3cc4c(cc3OC21)COC4,1
c1ccc2c(c1)OCC1c3cc4c(cc3OC21)OCO4,4
c1ccc2c(c1)OCC1c3cc4ccoc4cc3OC21,1
c1ccc2c(c1)OCC1c3ccc(OC4CCCCO4)cc3OC21,1
c1ccc2c(c1)OCC1c3ccc4c(c3OC21)CCCO4,1
c1ccc2c(c1)OCC1c3ccc4c(c3OC21)CCO4,1
c1ccc2c(c1)OCC1c3ccc4occc4c3OC21,1
c1ccc2c(c1)OCC1c3cccc(CC4CO4)c3OC21,1
c1ccc2c(c1)OCc1c-2oc2c(-c3cccc4c5c(oc34)-c3ccccc3OC5)cccc12,1
c1ccc2c(c1)OCc1c-2oc2cc3c(cc12)OCO3,1
c1ccc2c(c1)OCc1c-2oc2ccccc12,1
c1ccc2oc(-c3c4c(cc5c3CCCO5)OCCC4)cc2c1,1
c1ccc2oc(-c3cc(OC4CCCCO4)cc(OC4CCCCO4)c3)cc2c1,1
c1ccc2oc(-c3cc4c5c(c3)OC3CCC(CO4)C5C3)cc2c1,1
c1ccc2oc(-c3ccc(C4CCCCC4)cc3)cc2c1,1
c1ccc2oc(-c3ccc4c(c3)OCC3CCCCC43)cc2c1,1
c1ccc2oc(-c3ccc4c(c3)OCCC4)cc2c1,1
c1ccc2oc(-c3ccc4c(c3)OCO4)cc2c1,1
c1ccccc1,2
