inchikey,target_domain_macro,class_np,motif_methoxy,motif_prenyl,motif_sugar,motif_combination,mw,logp,tpsa,fsp3,structural_qc_status,median_pchembl,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,n_records,n_targets,n_assays,n_standard_types,standard_types,z_potency,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
DXDRHHKMWQZJHT-FPYGCLRLSA-N,Cell Signaling and Survival,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,5.1850000000000005,-0.3864085634699715,-0.3864085634699715,-0.41101662351993,4,4,4,2,IC50;Kd,-0.3864085634699715,0.024608060049958524,0
DXDRHHKMWQZJHT-FPYGCLRLSA-N,Gene Regulation,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,5.245,-0.120091355060404,-0.120091355060404,-0.12009135506040422,4,4,4,1,IC50,-0.120091355060404,2.220446049250313e-16,0
DXDRHHKMWQZJHT-FPYGCLRLSA-N,General Assays and Safety,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,4.56,-0.85441393061268,-0.85441393061268,-0.8544139306126798,9,3,9,1,IC50,-0.85441393061268,-2.220446049250313e-16,0
DXDRHHKMWQZJHT-FPYGCLRLSA-N,Infectious Diseases,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,4.495,-0.916575398410848,-0.916575398410848,-0.8145462981659863,14,6,14,2,EC50;IC50,-0.916575398410848,-0.10202910024486167,0
DXDRHHKMWQZJHT-FPYGCLRLSA-N,Inflammation and Proteolysis,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,7.09,2.51369927620434,2.51369927620434,2.5136992762043366,12,11,12,1,IC50,2.51369927620434,3.552713678800501e-15,0
DXDRHHKMWQZJHT-FPYGCLRLSA-N,Metabolic Enzymes,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,5.21,-0.04718298999061951,-0.04718298999061951,0.15477790746821846,15,11,15,2,IC50;Ki,-0.04718298999061951,-0.20196089745883797,0
DXDRHHKMWQZJHT-FPYGCLRLSA-N,Neuroscience Targets,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,4.605,-0.822101981857407,-0.822101981857407,-1.1171532231466454,8,7,8,2,EC50;IC50,-0.822101981857407,0.29505124128923843,0
DXDRHHKMWQZJHT-FPYGCLRLSA-N,Phenotypic: Cancer and Cells,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,4.495,-0.653921585171334,-0.653921585171334,-0.8087410843156114,37,25,37,2,EC50;IC50,-0.653921585171334,0.1548194991442774,0
DXYUAIFZCFRPTH-UHFFFAOYSA-N,Gene Regulation,Isoflavones,1,0,0,Methoxy,284.26700000000005,2.8798000000000017,79.9,0.0625,pass,6.17,0.936762245316062,0.936762245316062,0.9367622453160617,1,1,1,1,IC50,0.936762245316062,3.3306690738754696e-16,0
DYNGLVQFFBSENM-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Neoflavonoids,1,0,0,Methoxy,268.268,3.1742000000000017,59.67,0.0625,pass,5.404999999999999,0.7406436205970239,0.7406436205970239,0.9322099772373252,3,2,3,2,EC50;IC50,0.7406436205970239,-0.1915663566403013,0
DYPJOHFWCNIBKZ-RMKNXTFCSA-N,Infectious Diseases,Chalcones,0,1,0,Prenyl,406.4780000000002,5.392400000000006,86.99000000000001,0.24,pass,6.24,2.24135049002952,2.24135049002952,2.2413504900295194,2,1,2,1,IC50,2.24135049002952,4.440892098500626e-16,0
DZDSXIHHFCPPHL-SANMLTNESA-N,General Assays and Safety,Flavanones,0,1,0,Prenyl,476.6130000000002,7.0360000000000085,86.99000000000001,0.36666666666666664,pass,5.92,1.08397889590343,1.08397889590343,1.0839788959034327,1,1,1,1,IC50,1.08397889590343,-2.6645352591003757e-15,0
DZMMGSFVLBBPIA-UHFFFAOYSA-N,General Assays and Safety,2-arylbenzofurans,1,0,0,Methoxy,298.338,3.738900000000002,62.83,0.2222222222222222,pass,4.8,-0.512344608286307,-0.512344608286307,-0.5123446082863068,2,2,2,1,IC50,-0.512344608286307,-2.220446049250313e-16,0
DZMMGSFVLBBPIA-UHFFFAOYSA-N,Inflammation and Proteolysis,2-arylbenzofurans,1,0,0,Methoxy,298.338,3.738900000000002,62.83,0.2222222222222222,pass,4.475,-0.716380441346089,-0.716380441346089,-0.7163804413460891,2,2,2,1,IC50,-0.716380441346089,1.1102230246251565e-16,0
DZTRDRPCROOSOG-AWEZNQCLSA-N,Infectious Diseases,Flavanones,1,0,0,Methoxy,314.33700000000005,3.4297400000000016,75.99000000000001,0.2777777777777778,pass,4.585,-0.73644905726155,-0.73644905726155,-0.73644905726155,2,2,2,2,EC50;IC50,-0.73644905726155,0,0
DZTRDRPCROOSOG-AWEZNQCLSA-N,Metabolic Enzymes,Flavanones,1,0,0,Methoxy,314.33700000000005,3.4297400000000016,75.99000000000001,0.2777777777777778,pass,4.57,-0.822799386031903,-0.822799386031903,-0.822799386031903,1,1,1,1,IC50,-0.822799386031903,0,0
FBRQAFNOISTEME-UHFFFAOYSA-N,General Assays and Safety,Chalcones,1,0,0,Methoxy,272.29999999999995,2.921900000000001,66.76,0.1875,pass,4.97,-1.21077397356975,-1.21077397356975,-1.210773973569747,1,1,1,1,AC50,-1.21077397356975,-3.1086244689504383e-15,0
FBRQAFNOISTEME-UHFFFAOYSA-N,Transporters and Ion Channels,Chalcones,1,0,0,Methoxy,272.29999999999995,2.921900000000001,66.76,0.1875,pass,5.17,-0.0516949903574766,-0.0516949903574766,-0.05169499035747655,1,1,1,1,IC50,-0.0516949903574766,-4.85722573273506e-17,0
FDARKUSEVNCTHK-UHFFFAOYSA-N,Metabolic Enzymes,2-arylbenzofurans,0,0,0,Simple,258.229,2.9222,94.06,0,pass,4.19,-1.32002620825106,-1.32002620825106,-1.3200262082510619,1,1,1,1,IC50,-1.32002620825106,1.7763568394002505e-15,0
FEALTYYKRMRXTG-QPJJXVBHSA-N,Cell Signaling and Survival,Chalcones,0,1,0,Prenyl,340.37500000000006,3.913800000000004,97.99000000000001,0.15,pass,4.73,-0.475397300473257,-0.475397300473257,-0.47539730047325685,4,2,4,1,IC50,-0.475397300473257,-1.6653345369377348e-16,0
FEALTYYKRMRXTG-QPJJXVBHSA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,340.37500000000006,3.913800000000004,97.99000000000001,0.15,pass,5.495,0.3062478411222283,0.3062478411222283,0.5238277848242359,5,5,5,2,IC50;Ki,0.3062478411222283,-0.21757994370200756,0
FEALTYYKRMRXTG-QPJJXVBHSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,340.37500000000006,3.913800000000004,97.99000000000001,0.15,pass,4.95,0.212726022681317,0.212726022681317,0.21272602268131693,1,1,1,1,IC50,0.212726022681317,5.551115123125783e-17,0
FENVPGGUCXCZQI-QUCCMNQESA-N,Infectious Diseases,Flavanones,0,1,0,Prenyl,502.60700000000026,6.3875200000000065,89.9,0.45161290322580644,pass,4.97,-0.0423138658618795,-0.0423138658618795,-0.042313865861879504,1,1,1,1,IC50,-0.0423138658618795,6.938893903907228e-18,0
FEZXFNWSKGIOKM-UHFFFAOYSA-N,Metabolic Enzymes,Isoflavones,0,0,0,Simple,370.35700000000014,2.651200000000002,120.36000000000001,0.25,pass,4.64,-0.731204971412585,-0.731204971412585,-0.7312049714125849,1,1,1,1,IC50,-0.731204971412585,-1.1102230246251565e-16,0
FHECBCWIVGBBEG-OKCWMKPZSA-N,Cell Signaling and Survival,Chalcones,0,1,0,Prenyl,406.5220000000001,5.893000000000006,63.60000000000001,0.3076923076923077,pass,5.635,-0.310108712978887,-0.310108712978887,-0.31010871297888654,2,1,2,1,Kd,-0.310108712978887,-4.440892098500626e-16,0
FHQIUPHJETXRLG-UHFFFAOYSA-N,Metabolic Enzymes,Isoflavanones,1,0,0,Methoxy,396.4390000000002,4.255500000000003,63.22,0.34782608695652173,pass,5.53,0.433352585890183,0.433352585890183,0.43335258589018333,2,2,2,1,IC50,0.433352585890183,-3.3306690738754696e-16,0
FHQIUPHJETXRLG-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,0,0,Methoxy,396.4390000000002,4.255500000000003,63.22,0.34782608695652173,pass,6.095,2.28239173525988,2.28239173525988,2.2823917352598766,2,2,2,1,IC50,2.28239173525988,3.552713678800501e-15,0
FIASLUPJXGTCKM-SNVBAGLBSA-N,Phenotypic: Cancer and Cells,Isoflavanones,0,0,0,Simple,286.28299999999996,2.2374,86.99000000000001,0.1875,pass,4.24,-1.07064747594818,-1.07064747594818,-1.0706474759481832,1,1,1,1,IC50,-1.07064747594818,3.1086244689504383e-15,0
FLURXOFTUKXKQN-AZUAARDMSA-N,Metabolic Enzymes,Pterocarpan,0,0,0,Simple,354.35800000000006,3.0795000000000012,92.29000000000002,0.3,pass,4.7,-0.652695473167454,-0.652695473167454,-0.6526954731674539,1,1,1,1,IC50,-0.652695473167454,-1.1102230246251565e-16,0
FNMKZDDKPDBYJM-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,1,0,Prenyl,350.3700000000001,4.533700000000003,57.900000000000006,0.19047619047619047,pass,4.33,-0.907966328234585,-0.907966328234585,-0.9079663282345849,1,1,1,1,IC50,-0.907966328234585,-1.1102230246251565e-16,0
FNUPUYFWZXZMIE-LSDHHAIUSA-N,Metabolic Enzymes,Dihydroflavonols,0,0,0,Simple,288.255,1.4806999999999992,107.22000000000001,0.13333333333333333,pass,6.17,1.27078723383824,1.27078723383824,1.2707872338382404,1,1,1,1,IC50,1.27078723383824,-4.440892098500626e-16,0
FPIOBTBNRZPWJW-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,300.266,2.5854000000000013,100.13000000000001,0.0625,pass,4.58,-0.456074251252367,-0.456074251252367,-0.4560742512523665,1,1,1,1,IC50,-0.456074251252367,-4.996003610813204e-16,0
FPUREMWTZVLZBZ-QRQCRPRQSA-N,Infectious Diseases,Flavanones,0,1,0,Prenyl,424.49300000000017,5.3066000000000075,107.22,0.32,pass,4.97,0.0665649397593357,0.0665649397593357,0.0665649397593357,1,1,1,1,EC50,0.0665649397593357,0,0
FQGBGNHGEUOZIW-AWEZNQCLSA-N,Cell Signaling and Survival,Flavanones,1,0,0,Methoxy,302.2820000000001,2.5185000000000004,96.22,0.1875,pass,4.215,-1.15816055731443,-1.15816055731443,-1.1581605573144311,2,1,2,1,IC50,-1.15816055731443,1.1102230246251565e-15,0
FSHPJPOJLGCQOJ-UHFFFAOYSA-N,Cell Signaling and Survival,Isoflavanones,0,1,0,Prenyl,424.49300000000017,4.885300000000005,107.22000000000001,0.32,pass,4.8,-1.02802210147405,-1.02802210147405,-1.0280221014740472,1,1,1,1,AC50,-1.02802210147405,-2.886579864025407e-15,0
FSQKKJIBNQATIX-UHFFFAOYSA-N,Gene Regulation,Isoflavones,0,1,0,Prenyl,438.47600000000017,4.270600000000005,131.35999999999999,0.24,pass,4.54,-0.925585180212197,-0.925585180212197,-0.9255851802121974,1,1,1,1,IC50,-0.925585180212197,3.3306690738754696e-16,0
FTKAVFCYTQUGTN-BNDLDUQUSA-N,Inflammation and Proteolysis,Flavanones,0,0,1,Sugar,704.6370000000005,2.259600000000004,245.28999999999996,0.3055555555555556,pass,4.88,-0.216119529067725,-0.216119529067725,-0.21611952906772466,1,1,1,1,IC50,-0.216119529067725,-3.3306690738754696e-16,0
FTKAVFCYTQUGTN-BNDLDUQUSA-N,Phenotypic: Cancer and Cells,Flavanones,0,0,1,Sugar,704.6370000000005,2.259600000000004,245.28999999999996,0.3055555555555556,pass,4.41,-0.763360863600275,-0.763360863600275,-0.7633608636002749,1,1,1,1,IC50,-0.763360863600275,-1.1102230246251565e-16,0
FTODBIPDTXRIGS-UHFFFAOYSA-N,Transporters and Ion Channels,Flavanones,1,0,0,Methoxy,302.28200000000004,2.518500000000001,96.22000000000001,0.1875,pass,4.83,-0.439359104963446,-0.439359104963446,-0.43935910496344593,1,1,1,1,IC50,-0.439359104963446,-5.551115123125783e-17,0
FTODBIPDTXRIGS-ZDUSSCGKSA-N,General Assays and Safety,Flavanones,1,0,0,Methoxy,302.28200000000004,2.518500000000001,96.22000000000001,0.1875,pass,4.09,-1.91777508436983,-1.91777508436983,-1.9177750843698251,1,1,1,1,EC50,-1.91777508436983,-4.884981308350689e-15,0
FTODBIPDTXRIGS-ZDUSSCGKSA-N,Metabolic Enzymes,Flavanones,1,0,0,Methoxy,302.28200000000004,2.518500000000001,96.22000000000001,0.1875,pass,4.72,-0.626525640419078,-0.626525640419078,-0.6265256404190777,4,3,4,1,IC50,-0.626525640419078,-3.3306690738754696e-16,0
FTVKHUHJWDMWIR-FRFGAYJHSA-N,Metabolic Enzymes,Flavanones,0,0,1,Sugar,550.5130000000003,-1.257699999999999,204.82999999999998,0.5,pass,4.715,-0.6733089272237605,-0.6733089272237605,-0.6733089272237605,2,2,2,2,IC50;Ki,-0.6733089272237605,0,0
FTVWIRXFELQLPI-UHFFFAOYSA-N,General Assays and Safety,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,5.07,0.428970573231486,0.428970573231486,0.4289705732314861,1,1,1,1,EC50,0.428970573231486,-5.551115123125783e-17,0
FTVWIRXFELQLPI-UHFFFAOYSA-N,Inflammation and Proteolysis,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,5.6,0.673233203871589,0.673233203871589,0.673233203871589,1,1,1,1,IC50,0.673233203871589,0,0
FTVWIRXFELQLPI-UHFFFAOYSA-N,Metabolic Enzymes,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,4.04,-1.51629995386389,-1.51629995386389,-1.5162999538638884,1,1,1,1,IC50,-1.51629995386389,-1.5543122344752192e-15,0
FTVWIRXFELQLPI-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,4.415,-0.754323022060631,-0.754323022060631,-0.7543230220606306,3,2,3,1,IC50,-0.754323022060631,-3.3306690738754696e-16,0
FTVWIRXFELQLPI-UHFFFAOYSA-N,Transporters and Ion Channels,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,4,-1.38571562003096,-1.38571562003096,-1.38571562003096,1,1,1,1,IC50,-1.38571562003096,0,0
FTVWIRXFELQLPI-ZDUSSCGKSA-N,Cell Signaling and Survival,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,4.34,-0.992441320217059,-0.992441320217059,-0.9924413202170589,3,3,3,1,IC50,-0.992441320217059,-1.1102230246251565e-16,0
FTVWIRXFELQLPI-ZDUSSCGKSA-N,Gene Regulation,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,4.495,-0.976999679689971,-0.976999679689971,-0.9769996796899713,2,2,2,1,IC50,-0.976999679689971,2.220446049250313e-16,0
FTVWIRXFELQLPI-ZDUSSCGKSA-N,General Assays and Safety,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,4.5075,-0.9248392551462306,-0.9248392551462306,-0.9251189610188227,6,4,6,2,EC50;IC50,-0.9248392551462306,2.7970587259218416e-4,0
FTVWIRXFELQLPI-ZDUSSCGKSA-N,Infectious Diseases,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,5.005,0.019022228362151842,0.0206217659933955,-0.4976957473174669,8,8,8,3,EC50;IC50;Ki,0.019022228362151842,0.5167179756796187,0.0015995376312436596
FTVWIRXFELQLPI-ZDUSSCGKSA-N,Inflammation and Proteolysis,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,5.88,1.01909260001466,1.01909260001466,1.0190926000146558,4,3,4,1,IC50,1.01909260001466,4.218847493575595e-15,0
FTVWIRXFELQLPI-ZDUSSCGKSA-N,Metabolic Enzymes,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,5.4,0.6397093243582384,1.14797553017409,0.1171048090322952,25,19,25,3,AC50;IC50;Ki,0.6397093243582384,0.5226045153259431,0.5082662058158516
FTVWIRXFELQLPI-ZDUSSCGKSA-N,Phenotypic: Cancer and Cells,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,5.38,0.989980395090732,0.989980395090732,0.9899803950907321,4,3,4,1,IC50,0.989980395090732,-1.1102230246251565e-16,0
FTVWIRXFELQLPI-ZDUSSCGKSA-N,Transporters and Ion Channels,Flavanones,0,0,0,Simple,272.25600000000003,2.5099000000000014,86.99000000000001,0.13333333333333333,pass,5.15,-0.39704597495318406,-0.200959825539011,-0.23214512660002876,6,4,5,3,IC50;Kd;Ki,-0.39704597495318406,-0.1649008483531553,0.19608614941417304
FUNJPZFUOULIEZ-UHFFFAOYSA-N,Metabolic Enzymes,Pterocarpan,1,1,0,Methoxy+Prenyl,420.5050000000002,5.703400000000006,57.150000000000006,0.38461538461538464,pass,4.72,-0.626525640419078,-0.626525640419078,-0.6265256404190777,1,1,1,1,IC50,-0.626525640419078,-3.3306690738754696e-16,0
FURUXTVZLHCCNA-AWEZNQCLSA-N,Cell Signaling and Survival,Flavanones,0,0,0,Simple,256.257,2.8043000000000013,66.76,0.13333333333333333,pass,5.71,0.823841518370141,0.823841518370141,0.8238415183701406,2,2,2,1,IC50,0.823841518370141,3.3306690738754696e-16,0
FURUXTVZLHCCNA-AWEZNQCLSA-N,Gene Regulation,Flavanones,0,0,0,Simple,256.257,2.8043000000000013,66.76,0.13333333333333333,pass,7.44,1.31559018101358,1.31559018101358,1.3155901810135826,1,1,1,1,EC50,1.31559018101358,-2.6645352591003757e-15,0
FURUXTVZLHCCNA-AWEZNQCLSA-N,General Assays and Safety,Flavanones,0,0,0,Simple,256.257,2.8043000000000013,66.76,0.13333333333333333,pass,4.94,-0.312804170262589,-0.312804170262589,-0.3128041702625886,2,2,2,1,IC50,-0.312804170262589,-3.885780586188048e-16,0
FURUXTVZLHCCNA-AWEZNQCLSA-N,Infectious Diseases,Flavanones,0,0,0,Simple,256.257,2.8043000000000013,66.76,0.13333333333333333,pass,5.38,0.694932107299911,0.694932107299911,0.6949321072999106,2,1,2,1,IC50,0.694932107299911,3.3306690738754696e-16,0
FURUXTVZLHCCNA-AWEZNQCLSA-N,Inflammation and Proteolysis,Flavanones,0,0,0,Simple,256.257,2.8043000000000013,66.76,0.13333333333333333,pass,4.72,-0.413753469720906,-0.413753469720906,-0.41375346972090576,1,1,1,1,IC50,-0.413753469720906,-2.220446049250313e-16,0
FURUXTVZLHCCNA-AWEZNQCLSA-N,Metabolic Enzymes,Flavanones,0,0,0,Simple,256.257,2.8043000000000013,66.76,0.13333333333333333,pass,4.8412500000000005,-0.4934948938359912,-0.4934948938359912,-0.2443366596002393,4,3,4,2,IC50;Ki,-0.4934948938359912,-0.24915823423575192,0
FURUXTVZLHCCNA-AWEZNQCLSA-N,Neuroscience Targets,Flavanones,0,0,0,Simple,256.257,2.8043000000000013,66.76,0.13333333333333333,pass,4.95,-0.0837673352281164,-0.0837673352281164,-0.08376733522811645,3,3,3,1,IC50,-0.0837673352281164,5.551115123125783e-17,0
FURUXTVZLHCCNA-AWEZNQCLSA-N,Phenotypic: Cancer and Cells,Flavanones,0,0,0,Simple,256.257,2.8043000000000013,66.76,0.13333333333333333,pass,4.16,-1.21525294058249,-1.21525294058249,-1.2152529405824932,6,5,6,1,IC50,-1.21525294058249,3.3306690738754696e-15,0
FUSADYLVRMROPL-UXBLZVDNSA-N,General Assays and Safety,Chalcones,0,1,0,Prenyl,340.37500000000006,3.9138000000000024,97.99000000000001,0.15,pass,5.07,0.428970573231486,0.428970573231486,0.4289705732314861,1,1,1,1,EC50,0.428970573231486,-5.551115123125783e-17,0
FUSADYLVRMROPL-UXBLZVDNSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,340.37500000000006,3.9138000000000024,97.99000000000001,0.15,pass,4.75,-0.148787638904458,-0.148787638904458,-0.1487876389044581,2,2,2,1,IC50,-0.148787638904458,8.326672684688674e-17,0
FVNFXIPJDHVJGE-REZTVBANSA-N,Cell Signaling and Survival,Chalcones,0,1,0,Prenyl,410.51000000000005,5.559700000000007,97.99000000000001,0.32,pass,4.63,-0.607972690151155,-0.607972690151155,-0.6079726901511553,1,1,1,1,IC50,-0.607972690151155,3.3306690738754696e-16,0
FVNFXIPJDHVJGE-REZTVBANSA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,410.51000000000005,5.559700000000007,97.99000000000001,0.32,pass,6.77,2.11843139489797,2.11843139489797,2.1184313948979745,1,1,1,1,IC50,2.11843139489797,-4.440892098500626e-15,0
FVNFXIPJDHVJGE-REZTVBANSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,410.51000000000005,5.559700000000007,97.99000000000001,0.32,pass,4.23,-1.08872315902747,-1.08872315902747,-1.0887231590274715,2,2,2,1,IC50,-1.08872315902747,1.5543122344752192e-15,0
FVUVHWPNLPHERN-SICWBLJQSA-N,Infectious Diseases,Flavanones,1,1,0,Methoxy+Prenyl,438.5200000000002,5.7537000000000065,96.22000000000001,0.34615384615384615,pass,5.03,-0.26656728212021,-0.26656728212021,-0.26656728212021,2,2,2,2,IC50;Ki,-0.26656728212021,0,0
FVUVHWPNLPHERN-SICWBLJQSA-N,Inflammation and Proteolysis,Flavanones,1,1,0,Methoxy+Prenyl,438.5200000000002,5.7537000000000065,96.22000000000001,0.34615384615384615,pass,4.23,-1.01900741297127,-1.01900741297127,-1.0190074129712714,1,1,1,1,IC50,-1.01900741297127,1.3322676295501878e-15,0
FVUVHWPNLPHERN-SICWBLJQSA-N,Neuroscience Targets,Flavanones,1,1,0,Methoxy+Prenyl,438.5200000000002,5.7537000000000065,96.22000000000001,0.34615384615384615,pass,4.32,-1.1416826267753999,-1.1416826267753999,-1.1416826267753968,4,4,4,2,IC50;Ki,-1.1416826267753999,-3.1086244689504383e-15,0
FWAWTPASGRNXTO-GFCCVEGCSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,0,0,Methoxy,286.327,3.1281000000000017,47.92,0.29411764705882354,pass,4.35,-0.871814962076008,-0.871814962076008,-0.8718149620760082,6,4,6,1,IC50,-0.871814962076008,2.220446049250313e-16,0
FZAZNGMSARSUNC-UHFFFAOYSA-N,Metabolic Enzymes,Flavanones,0,1,0,Prenyl,422.47700000000015,5.420600000000006,96.22000000000001,0.32,pass,5.45,0.328673254896676,0.328673254896676,0.32867325489667604,1,1,1,1,IC50,0.328673254896676,-5.551115123125783e-17,0
FZQLEXXZAVVCCA-XCVCLJGOSA-N,General Assays and Safety,Chalcones,0,0,0,Simple,240.258,2.993900000000001,57.53,0,pass,4.23,-1.32475924881144,-1.32475924881144,-1.324759248811441,1,1,1,1,IC50,-1.32475924881144,1.1102230246251565e-15,0
FZQLEXXZAVVCCA-XCVCLJGOSA-N,Infectious Diseases,Chalcones,0,0,0,Simple,240.258,2.993900000000001,57.53,0,pass,4.08,-1.64267707589601,-1.64267707589601,-1.642677075896008,1,1,1,1,IC50,-1.64267707589601,-1.9984014443252818e-15,0
FZQLEXXZAVVCCA-XCVCLJGOSA-N,Inflammation and Proteolysis,Chalcones,0,0,0,Simple,240.258,2.993900000000001,57.53,0,pass,9.02,4.89765868533333,4.89765868533333,4.89765868533333,1,1,1,1,IC50,4.89765868533333,0,0
FZQLEXXZAVVCCA-XCVCLJGOSA-N,Metabolic Enzymes,Chalcones,0,0,0,Simple,240.258,2.993900000000001,57.53,0,pass,5.43,0.203098690963591,0.203098690963591,0.203098690963591,2,2,2,2,IC50;Ki,0.203098690963591,0,0
FZQLEXXZAVVCCA-XCVCLJGOSA-N,Phenotypic: Cancer and Cells,Chalcones,0,0,0,Simple,240.258,2.993900000000001,57.53,0,pass,4.31,-0.944117694393163,-0.944117694393163,-0.9441176943931632,1,1,1,1,IC50,-0.944117694393163,2.220446049250313e-16,0
FZUJHUDJFJCWMT-BPARTEKVSA-N,Cell Signaling and Survival,Flavanones,0,1,0,Prenyl,424.49300000000017,4.4981000000000035,107.22000000000001,0.32,pass,4.8,-0.382594527698729,-0.382594527698729,-0.3825945276987292,1,1,1,1,IC50,-0.382594527698729,2.220446049250313e-16,0
FZUJHUDJFJCWMT-BPARTEKVSA-N,Phenotypic: Cancer and Cells,Flavanones,0,1,0,Prenyl,424.49300000000017,4.4981000000000035,107.22000000000001,0.32,pass,5.46,1.13458585972504,1.13458585972504,1.1345858597250422,1,1,1,1,IC50,1.13458585972504,-2.220446049250313e-15,0
GAQSUFOBIREXHT-VQIMIIECSA-N,Phenotypic: Cancer and Cells,Rotenoids,1,0,0,Methoxy,374.34500000000014,1.6419,103.68,0.3157894736842105,pass,4.88,0.0861962411262953,0.0861962411262953,0.08619624112629527,3,3,3,1,IC50,0.0861962411262953,2.7755575615628914e-17,0
GBRZTUJCDFSIHM-KRWDZBQOSA-N,Cell Signaling and Survival,Isoflavanones,1,1,0,Methoxy+Prenyl,424.53700000000026,5.548100000000007,79.15,0.38461538461538464,pass,5.23,0.187479647916232,0.187479647916232,0.18747964791623195,1,1,1,1,IC50,0.187479647916232,5.551115123125783e-17,0
GBRZTUJCDFSIHM-KRWDZBQOSA-N,Neuroscience Targets,Isoflavanones,1,1,0,Methoxy+Prenyl,424.53700000000026,5.548100000000007,79.15,0.38461538461538464,pass,4.81,-0.316771867927272,-0.316771867927272,-0.316771867927272,1,1,1,1,IC50,-0.316771867927272,0,0
GBRZTUJCDFSIHM-KRWDZBQOSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,1,0,Methoxy+Prenyl,424.53700000000026,5.548100000000007,79.15,0.38461538461538464,pass,5.22,0.700769465822112,0.700769465822112,0.7007694658221121,4,4,4,1,IC50,0.700769465822112,-1.1102230246251565e-16,0
