inchikey,target_domain_macro,n_standard_types,standard_types,n_records,n_targets,n_assays,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
IERGURVELWCYAW-LLVKDONJSA-N,Phenotypic: Cancer and Cells,1,IC50,2,1,2,-0.871814962076008,-0.871814962076008,-0.8718149620760082,2.220446049250313e-16,0
IERGURVELWCYAW-NSHDSACASA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.347620152776635,-0.347620152776635,-0.34762015277663477,-2.220446049250313e-16,0
IFQCOXCDQXGBFK-AWEZNQCLSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,-0.869620771608962,-0.869620771608962,-0.8696207716089619,-1.1102230246251565e-16,0
IGCZWOGVHOOOEO-INIZCTEOSA-N,Neuroscience Targets,1,IC50,1,1,1,1.16447123280307,1.16447123280307,1.164471232803069,8.881784197001252e-16,0
IGHVYQBBZBLNDW-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.88313407877221,-0.88313407877221,-0.8831340787722103,3.3306690738754696e-16,0
IGSYALWDCAHJEF-FCHUYYIVSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.501912378408837,-0.501912378408837,-0.5019123784088371,1.1102230246251565e-16,0
IGSYALWDCAHJEF-FCHUYYIVSA-N,Phenotypic: Cancer and Cells,1,IC50,4,2,4,-0.293393103538768,-0.293393103538768,-0.29339310353876813,1.1102230246251565e-16,0
IHWPQGIYXJKCOV-PTNGSMBKSA-N,Metabolic Enzymes,1,IC50,5,3,5,0.309045880335393,0.309045880335393,0.3090458803353927,2.7755575615628914e-16,0
IHWPQGIYXJKCOV-PTNGSMBKSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.184939005063035,-0.184939005063035,-0.18493900506303482,-1.942890293094024e-16,0
IHWPQGIYXJKCOV-PTNGSMBKSA-N,Transporters and Ion Channels,1,IC50,1,1,1,-1.31730430568873,-1.31730430568873,-1.3173043056887306,6.661338147750939e-16,0
IIWLGOCXDBSFCM-RMKNXTFCSA-N,General Assays and Safety,1,IC50,1,1,1,0.656392242995467,0.656392242995467,0.656392242995467,0,0
IIWLGOCXDBSFCM-RMKNXTFCSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,-0.501263458950589,-0.501263458950589,-0.501263458950589,0,0
IJCCBLTVMMYSFZ-WAKDBBHESA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.465785585791359,0.465785585791359,0.4657855857913587,2.7755575615628914e-16,0
IJYFCLZEBZPQIZ-AKCHCHLHSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.365695835855923,-0.365695835855923,-0.36569583585592313,1.1102230246251565e-16,0
IKKCPYPLJMVWMP-URLMMPGGSA-N,General Assays and Safety,1,IC50,1,1,1,1.44030110666007,1.44030110666007,1.4403011066600708,-8.881784197001252e-16,0
IKMBURJDYFYECV-ALMQMIPOSA-N,Infectious Diseases,1,IC50,1,1,1,0.299336707066756,0.299336707066756,0.2993367070667555,4.996003610813204e-16,0
IKMBURJDYFYECV-ALMQMIPOSA-N,Metabolic Enzymes,1,IC50,1,1,1,1.32312689933499,1.32312689933499,1.323126899334994,-3.9968028886505635e-15,0
ILCMVLORKWIOOH-CEMXSPGASA-N,General Assays and Safety,1,IC50,1,1,1,-0.384068612413917,-0.384068612413917,-0.38406861241391727,2.7755575615628914e-16,0
ILCMVLORKWIOOH-CEMXSPGASA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,1.02613176124931,1.02613176124931,1.0261317612493104,-4.440892098500626e-16,0
INBPQAJYHSJVRY-UHFFFAOYSA-N,Cell Signaling and Survival,1,AC50,1,1,1,-0.977434019151949,-0.977434019151949,-0.9774340191519487,-3.3306690738754696e-16,0
INBPQAJYHSJVRY-UHFFFAOYSA-N,General Assays and Safety,2,AC50;EC50,3,2,3,0.23523136282122897,0.23523136282122897,0.2159987547103149,0.019232608110914068,0
INBPQAJYHSJVRY-UHFFFAOYSA-N,Neuroscience Targets,1,EC50,1,1,1,0.311248182474925,0.311248182474925,0.31124818247492536,-3.885780586188048e-16,0
INBPQAJYHSJVRY-UHFFFAOYSA-N,Transporters and Ion Channels,1,IC50,2,1,2,-0.507770419305676,-0.507770419305676,-0.5077704193056765,4.440892098500626e-16,0
INHFJIACOJCKGT-AWEZNQCLSA-N,Infectious Diseases,1,IC50,1,1,1,-0.204148347775443,-0.204148347775443,-0.20414834777544288,-1.1102230246251565e-16,0
INHFJIACOJCKGT-AWEZNQCLSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.826625754377786,-0.826625754377786,-0.8266257543777857,-2.220446049250313e-16,0
INHRJYBOMHQVBR-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.0584092235080147,-0.0584092235080147,-0.058409223508014745,4.163336342344337e-17,0
INYISIYHXQDCPK-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.30310443807776,0.30310443807776,0.30310443807776033,-3.3306690738754696e-16,0
IORSRBKNYXPSDO-NDEPHWFRSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.510301300490233,-0.510301300490233,-0.5103013004902331,1.1102230246251565e-16,0
IOUVKUPGCMBWBT-QNDFHXLGSA-N,Infectious Diseases,1,IC50,2,1,2,-0.896440298183465,-0.896440298183465,-0.8964402981834647,-3.3306690738754696e-16,0
IOUVKUPGCMBWBT-QNDFHXLGSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.07141279714148,-1.07141279714148,-1.071412797141483,3.1086244689504383e-15,0
IOUVKUPGCMBWBT-QNDFHXLGSA-N,Phenotypic: Cancer and Cells,1,IC50,3,2,3,-0.221090371221613,-0.221090371221613,-0.22109037122161312,1.1102230246251565e-16,0
IOUVKUPGCMBWBT-QNDFHXLGSA-N,Transporters and Ion Channels,2,IC50;Ki,35,11,35,1.7233511339416099,1.7233511339416099,1.7196245760142568,0.0037265579273531024,0
IOUVKUPGCMBWBT-RQXATKFSSA-N,Transporters and Ion Channels,1,Ki,1,1,1,-0.562687511509234,-0.562687511509234,-0.5626875115092342,2.220446049250313e-16,0
IOYHCQBYQJQBSK-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.858429836190562,-0.858429836190562,-0.858429836190562,0,0
IOYHCQBYQJQBSK-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.718171655902054,-0.718171655902054,-0.718171655902054,0,0
IPMYMEWFZKHGAX-ZKSIBHASSA-N,Cell Signaling and Survival,2,IC50;Ki,3,2,3,0.4869658864623604,0.4869658864623604,0.6169344823886734,-0.12996859592631305,0
IPMYMEWFZKHGAX-ZKSIBHASSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.783544636909339,-0.783544636909339,-0.7835446369093385,-4.440892098500626e-16,0
IPQQRODECSTJDH-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.36434498455761,-0.36434498455761,-0.3643449845576105,4.996003610813204e-16,0
IQHPDUUSMBMDGN-WEVVVXLNSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-1.27084963854064,-1.27084963854064,-1.270849638540644,3.9968028886505635e-15,0
IQHPDUUSMBMDGN-WEVVVXLNSA-N,Infectious Diseases,1,IC50,2,2,2,0.110529811500931,0.110529811500931,0.11052981150093052,4.718447854656915e-16,0
IQHPDUUSMBMDGN-WEVVVXLNSA-N,Metabolic Enzymes,1,IC50,2,2,2,0.158569342032227,0.158569342032227,0.158569342032227,0,0
IQHPDUUSMBMDGN-WEVVVXLNSA-N,Neuroscience Targets,2,IC50;Ki,7,5,7,0.18842429228865384,0.18842429228865384,0.11456748854253555,0.07385680374611829,0
IQHPDUUSMBMDGN-WEVVVXLNSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,0.285028754998472,0.285028754998472,0.28502875499847197,5.551115123125783e-17,0
ISQRJFLLIDGZEP-CMWLGVBASA-N,Cell Signaling and Survival,1,IC50,3,2,3,0.134449492045073,0.134449492045073,0.1344494920450728,1.942890293094024e-16,0
ISQRJFLLIDGZEP-CMWLGVBASA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.0802461948686624,-0.0802461948686624,-0.08024619486866241,1.3877787807814457e-17,0
ITDYPNOEEHONAH-HIFRSBDPSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.166711043904429,-0.166711043904429,-0.1667110439044294,3.885780586188048e-16,0
ITDYPNOEEHONAH-UKRRQHHQSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.89963854744253,-0.89963854744253,-0.89963854744253,0,0
ITDYPNOEEHONAH-UKRRQHHQSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,0.525007748381704,0.525007748381704,0.5250077483817044,-3.3306690738754696e-16,0
ITLIIDFSTPOGDA-XZOQPEGZSA-N,General Assays and Safety,1,EC50,1,1,1,-0.313367338866889,-0.313367338866889,-0.3133673388668887,-2.7755575615628914e-16,0
ITVZAHAQSAAKJV-BJKOFHAPSA-N,General Assays and Safety,1,IC50,1,1,1,0.713403796716529,0.713403796716529,0.7134037967165292,-2.220446049250313e-16,0
IULVGTQOZKYHCS-QHHAFSJGSA-N,Infectious Diseases,1,IC50,1,1,1,2.22336888092801,2.22336888092801,2.2233688809280125,-2.6645352591003757e-15,0
IULVGTQOZKYHCS-QHHAFSJGSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,1.17349411614995,1.17349411614995,1.1734941161499535,-3.552713678800501e-15,0
IULVGTQOZKYHCS-QHHAFSJGSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.59231536734638,0.59231536734638,0.5923153673463804,-3.3306690738754696e-16,0
IUNNUKJWKPJUCQ-AHJAKLPMSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.196988982149672,-0.196988982149672,-0.19698898214967162,-3.885780586188048e-16,0
IVBQZFJZIGYXMK-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,2,1,2,2.23252858734109,2.23252858734109,2.232528587341088,1.7763568394002505e-15,0
IXIPQIDMKALZTH-HXUWFJFHSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,2.86985143533676,2.86985143533676,2.8698514353367606,-4.440892098500626e-16,0
IXWIHCRZHCXORX-QHCPKHFHSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.22843179363174,-1.22843179363174,-1.228431793631744,3.9968028886505635e-15,0
IZMSMYAPBBZFQP-IMTZNOAFSA-N,Neuroscience Targets,2,IC50;Ki,4,4,4,0.09374403555415438,0.09374403555415438,0.09374403555415459,-2.0816681711721685e-16,0
JAAWOQQDCOFLRV-IAQYHMDHSA-N,Phenotypic: Cancer and Cells,1,IC50,5,3,5,-1.02545826824996,-1.02545826824996,-1.0254582682499624,2.4424906541753444e-15,0
JBQATDIMBVLPRB-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.24151671000593,-1.24151671000593,-1.2415167100059321,2.220446049250313e-15,0
JCLYSCYJVYARSD-INIZCTEOSA-N,Phenotypic: Cancer and Cells,1,IC50,3,1,3,0.971904712011444,0.971904712011444,0.9719047120114438,2.220446049250313e-16,0
JDKOSPKTKADBCU-GKCIPKSASA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.240823771649372,-0.240823771649372,-0.24082377164937177,-2.220446049250313e-16,0
JDLWWTGCAJYSSZ-ZSDSOXJFSA-N,Phenotypic: Cancer and Cells,1,IC50,2,1,2,-0.456074251252367,-0.456074251252367,-0.4560742512523665,-4.996003610813204e-16,0
JFVKWCYZKMUTLH-AYPBNUJASA-N,General Assays and Safety,1,IC50,1,1,1,2.46650907363919,2.46650907363919,2.466509073639189,1.3322676295501878e-15,0
JFVKWCYZKMUTLH-AYPBNUJASA-N,Phenotypic: Cancer and Cells,1,IC50,14,10,14,1.94799159829304,1.94799159829304,1.9479915982930354,4.6629367034256575e-15,0
JGPQAWUEYNNXOH-QPJJXVBHSA-N,Infectious Diseases,1,IC50,1,1,1,-1.40891615757642,-1.40891615757642,-1.4089161575764164,-3.552713678800501e-15,0
JHLIRXZGNHHBHX-RIYZIHGNSA-N,Infectious Diseases,1,IC50,1,1,1,-1.53478742128697,-1.53478742128697,-1.5347874212869663,-3.774758283725532e-15,0
JIVANWVLNGMSOX-LSDHHAIUSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.534931225799758,-0.534931225799758,-0.5349312257997585,4.440892098500626e-16,0
JIVANWVLNGMSOX-UHFFFAOYSA-N,Infectious Diseases,1,IC50,2,1,2,0.200437857008467,0.200437857008467,0.20043785700846714,-1.3877787807814457e-16,0
JIVANWVLNGMSOX-UHFFFAOYSA-N,Metabolic Enzymes,1,Ki,1,1,1,-0.617640976736945,-0.617640976736945,-0.6176409767369445,-4.440892098500626e-16,0
JJOUBYOHNYJCOU-IBGZPJMESA-N,Metabolic Enzymes,1,IC50,1,1,1,0.354843087645052,0.354843087645052,0.3548430876450523,-2.7755575615628914e-16,0
JJOUBYOHNYJCOU-IBGZPJMESA-N,Phenotypic: Cancer and Cells,1,IC50,2,1,2,-0.392809360474856,-0.392809360474856,-0.39280936047485565,-3.3306690738754696e-16,0
JKEOWRFBUPMWAZ-AWEZNQCLSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,-1.28755567289965,-1.28755567289965,-1.2875556728996482,-1.7763568394002505e-15,0
JKVINBILQDMNEH-DQUNLGLBSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,0.22457885312804224,0.22457885312804224,0.22457885312804204,1.942890293094024e-16,0
JLTNCZQNGBLBGO-MOPGFXCFSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,3.37597056155685,3.37597056155685,3.375970561556846,3.9968028886505635e-15,0
JOQWUUJQWPZLAT-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-1.13827424886275,-1.13827424886275,-1.1382742488627458,-4.218847493575595e-15,0
JOQWUUJQWPZLAT-UHFFFAOYSA-N,Infectious Diseases,1,IC50,2,2,2,-1.05827478009703,-1.05827478009703,-1.058274780097028,-1.9984014443252818e-15,0
JOQWUUJQWPZLAT-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-1.06160963440854,-1.06160963440854,-1.061609634408539,-8.881784197001252e-16,0
JOWOJLYSOUYSCI-CMDGGOBGSA-N,Metabolic Enzymes,1,IC50,3,2,3,-1.07141279714148,-1.07141279714148,-1.071412797141483,3.1086244689504383e-15,0
JPIDUHLSGGDKPQ-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,-0.270045504971793,-0.270045504971793,-0.2700455049717929,-1.1102230246251565e-16,0
JQNMAEHFTQBROH-JXMROGBWSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.333312576561919,0.333312576561919,0.33331257656191876,2.220446049250313e-16,0
JQNMAEHFTQBROH-JXMROGBWSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,-0.121674114285526,-0.121674114285526,-0.12167411428552558,-4.3021142204224816e-16,0
JQNSUDIGIIGIOL-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,1.17919281921892,1.17919281921892,1.1791928192189214,-1.3322676295501878e-15,0
JRLDUAGSJUMVDP-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.221090371221613,-0.221090371221613,-0.22109037122161312,1.1102230246251565e-16,0
JRTNAZKQGYGUQE-SFHVURJKSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.32370703905823,-1.32370703905823,-1.3237070390582266,-3.3306690738754696e-15,0
JRVIIPJSVKTPBK-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.83566359591743,-0.83566359591743,-0.8356635959174299,-1.1102230246251565e-16,0
JTWAOWXXBMXCGP-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,2,1,2,-0.177102673697987,-0.177102673697987,-0.17710267369798735,3.608224830031759e-16,0
JTWAOWXXBMXCGP-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.168553567322483,-0.168553567322483,-0.16855356732248297,-2.7755575615628914e-17,0
JUKXEUCJMRWMTL-ODOSRFNGSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.122347607284874,0.122347607284874,0.12234760728487358,4.163336342344337e-16,0
JUMSUVHHUVPSOY-RMKNXTFCSA-N,Infectious Diseases,1,IC50,2,2,2,0.928693025619502,0.928693025619502,0.9286930256195023,-3.3306690738754696e-16,0
JUMSUVHHUVPSOY-RMKNXTFCSA-N,Metabolic Enzymes,1,IC50,1,1,1,1.04834365547704,1.04834365547704,1.0483436554770378,2.220446049250313e-15,0
JUMSUVHHUVPSOY-RMKNXTFCSA-N,Phenotypic: Cancer and Cells,1,IC50,20,9,20,-0.487706696641122,-0.487706696641122,-0.487706696641122,0,0
JUZVHLGKYJTCKP-CMDGGOBGSA-N,Infectious Diseases,2,IC50;Ki,5,2,5,-1.1332995901435257,-1.1332995901435257,-1.3903757370209455,0.25707614687741986,0
JUZVHLGKYJTCKP-CMDGGOBGSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,0.0018945986309566,0.0018945986309566,0.0018945986309566018,-1.734723475976807e-18,0
JVBCTBWKMWXQQO-VWLOTQADSA-N,Neuroscience Targets,1,IC50,1,1,1,1.86348483090053,1.86348483090053,1.8634848309005327,-2.6645352591003757e-15,0
JVBWQMXKHDHBIZ-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,-0.905431102734218,-0.905431102734218,-0.905431102734218,0,0
JVGNTXGHBHMJDO-QHHAFSJGSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.793578235700212,-0.793578235700212,-0.7935782357002118,-2.220446049250313e-16,0
JVGNTXGHBHMJDO-QHHAFSJGSA-N,Metabolic Enzymes,1,IC50,1,1,1,1.04834365547704,1.04834365547704,1.0483436554770378,2.220446049250313e-15,0
JWYULKXTGMJKKM-JKSUJKDBSA-N,Metabolic Enzymes,2,IC50;Ki,3,2,3,-1.131419089330115,-1.131419089330115,-1.1121664376037617,-0.019252651726353376,0
JXVOAHGNNBAJCD-ZENAZSQFSA-N,Metabolic Enzymes,1,IC50,1,1,1,2.35683529289588,2.35683529289588,2.3568352928958776,2.220446049250313e-15,0
JYEPVYNKUJFCHX-KDOFPFPSSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.39600977137538,-1.39600977137538,-1.3960097713753816,1.5543122344752192e-15,0
JZCLWJAANXMNAY-JXFKEZNVSA-N,General Assays and Safety,1,IC50,1,1,1,0.0862767057848453,0.0862767057848453,0.08627670578484532,-2.7755575615628914e-17,0
JZJXKCZMGGESMI-AWEZNQCLSA-N,Infectious Diseases,1,IC50,1,1,1,-0.3480012205875,-0.3480012205875,-0.34800122058749955,-4.440892098500626e-16,0
JZJXKCZMGGESMI-AWEZNQCLSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,-0.98026906055174,-0.98026906055174,-0.9802690605517399,-1.1102230246251565e-16,0
KAZSKMJFUPEHHW-DHZHZOJOSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.488654839441048,-0.488654839441048,-0.48865483944104754,-4.440892098500626e-16,0
KAZSKMJFUPEHHW-DHZHZOJOSA-N,Gene Regulation,1,IC50,1,1,1,-0.799905292599861,-0.799905292599861,-0.7999052925998605,-4.440892098500626e-16,0
KAZSKMJFUPEHHW-DHZHZOJOSA-N,General Assays and Safety,1,IC50,1,1,1,-1.19648325293905,-1.19648325293905,-1.1964832529390517,1.7763568394002505e-15,0
KAZSKMJFUPEHHW-DHZHZOJOSA-N,Infectious Diseases,1,IC50,21,5,21,0.551079234487854,0.551079234487854,0.5510792344878539,1.1102230246251565e-16,0
KAZSKMJFUPEHHW-DHZHZOJOSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,-0.506394379402085,-0.506394379402085,-0.5063943794020845,-4.440892098500626e-16,0
KAZSKMJFUPEHHW-DHZHZOJOSA-N,Metabolic Enzymes,2,IC50;Ki,8,5,8,-0.829212009908433,-0.829212009908433,-0.43238943609842906,-0.39682257381000396,0
KAZSKMJFUPEHHW-DHZHZOJOSA-N,Phenotypic: Cancer and Cells,1,IC50,49,14,49,-0.311468786618056,-0.311468786618056,-0.3114687866180565,4.996003610813204e-16,0
KAZSKMJFUPEHHW-DHZHZOJOSA-N,Transporters and Ion Channels,1,IC50,30,4,30,-1.08926659121463,-1.08926659121463,-1.0892665912146307,6.661338147750939e-16,0
KBNCXSMEPKTSAW-QSVOBOOJSA-N,Infectious Diseases,1,IC50,1,1,1,0.748876934604432,0.748876934604432,0.7488769346044323,-2.220446049250313e-16,0
KDAHPBGYDUMHRL-QPEQYQDCSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.15849897344345,0.15849897344345,0.1584989734434503,-3.0531133177191805e-16,0
KDDIWXQFRQYXCG-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.901308884277034,-0.901308884277034,-0.9013088842770339,-1.1102230246251565e-16,0
KDEQNCVCQDEWGJ-CCLHPLFOSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,2.3332519741564353,2.3332519741564353,2.3332519741564366,-1.3322676295501878e-15,0
KDJZPCLLOPNECJ-UHFFFAOYSA-N,Infectious Diseases,1,IC50,3,2,3,-0.725615011719148,-0.725615011719148,-0.7256150117191481,1.1102230246251565e-16,0
KELZXQFUMCJJML-WEVVVXLNSA-N,Infectious Diseases,1,IC50,1,1,1,-1.13919202105381,-1.13919202105381,-1.1391920210538098,-2.220446049250313e-16,0
KEZLDSPIRVZOKZ-AUWJEWJLSA-N,Metabolic Enzymes,2,IC50;Ki,8,7,8,0.26030601046176505,0.26030601046176505,-0.3793835605914812,0.6396895710532462,0
KEZLDSPIRVZOKZ-AUWJEWJLSA-N,Neuroscience Targets,1,Ki,1,1,1,2.15033798120266,2.15033798120266,2.15033798120266,0,0
KEZLDSPIRVZOKZ-AUWJEWJLSA-N,Phenotypic: Cancer and Cells,1,IC50,4,2,4,0.944791187392511,0.944791187392511,0.9447911873925112,-2.220446049250313e-16,0
KFGFEKHSEPSVNO-AWEZNQCLSA-N,Infectious Diseases,1,IC50,1,1,1,-1.58873224859149,-1.58873224859149,-1.5887322485914865,-3.552713678800501e-15,0
KFGFEKHSEPSVNO-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,-1.71460351230204,-1.71460351230204,-1.7146035123020364,-3.552713678800501e-15,0
KGOOVUKZICPAIZ-FRKPEAEDSA-N,Cell Signaling and Survival,1,IC50,3,3,3,0.147707031012862,0.147707031012862,0.14770703101286228,-2.7755575615628914e-16,0
KGOOVUKZICPAIZ-FRKPEAEDSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,1.35149405667651,1.35149405667651,1.3514940566765072,2.6645352591003757e-15,0
KIMDVVKVNNSHGZ-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,0.712913716401417,0.712913716401417,0.7129137164014173,-3.3306690738754696e-16,0
KIMDVVKVNNSHGZ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,3,1,3,-0.600679715886677,-0.600679715886677,-0.6006797158866766,-4.440892098500626e-16,0
KIUJXFHVPMFXEJ-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.862054135154468,-0.862054135154468,-0.8620541351544684,3.3306690738754696e-16,0
KJDKNNNKRLAENJ-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.586683167792439,-0.586683167792439,-0.5866831677924387,-3.3306690738754696e-16,0
KJGPBYUQZLUKLL-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,-1.64267707589601,-1.64267707589601,-1.642677075896008,-1.9984014443252818e-15,0
KJOUKFLQGCLIOG-UHFFFAOYSA-N,Gene Regulation,1,IC50,1,1,1,2.27353923173819,2.27353923173819,2.2735392317381864,3.552713678800501e-15,0
KJXSIXMJHKAJOD-HUUCEWRRSA-N,Infectious Diseases,1,IC50,2,2,2,-1.36396213482265,-1.36396213482265,-1.363962134822648,-1.9984014443252818e-15,0
KJXSIXMJHKAJOD-HUUCEWRRSA-N,Inflammation and Proteolysis,1,IC50,5,5,5,-0.166711043904429,-0.166711043904429,-0.1667110439044294,3.885780586188048e-16,0
KJXSIXMJHKAJOD-LSDHHAIUSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.545433200046555,0.545433200046555,0.5454332000465554,-3.3306690738754696e-16,0
KJXSIXMJHKAJOD-LSDHHAIUSA-N,Infectious Diseases,2,EC50;IC50,6,3,6,-0.37056811058273,-0.37056811058273,-0.44695998972468615,0.07639187914195616,0
KJXSIXMJHKAJOD-LSDHHAIUSA-N,Neuroscience Targets,1,IC50,1,1,1,-0.183626420670612,-0.183626420670612,-0.1836264206706121,1.1102230246251565e-16,0
KJXSIXMJHKAJOD-LSDHHAIUSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.618755398965965,-0.618755398965965,-0.6187553989659649,-1.1102230246251565e-16,0
KKCLNMWDNUQXPP-LLVKDONJSA-N,Phenotypic: Cancer and Cells,1,IC50,2,1,2,-1.3598584052168,-1.3598584052168,-1.3598584052168032,3.3306690738754696e-15,0
KKFAKKIIFUFASS-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,2,1,2,0.890129213209089,0.890129213209089,0.8901292132090892,-2.220446049250313e-16,0
KKFAKKIIFUFASS-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,0.67365594120318,0.67365594120318,0.6736559412031795,4.440892098500626e-16,0
KKTYCZKXENFEJP-CMDGGOBGSA-N,Phenotypic: Cancer and Cells,1,IC50,8,8,8,0.30310443807776,0.30310443807776,0.30310443807776033,-3.3306690738754696e-16,0
KMJPKUVSXFVQGZ-WQLSNUALSA-N,Infectious Diseases,1,IC50,1,1,1,0.20942866155922,0.20942866155922,0.2094286615592205,-4.996003610813204e-16,0
KMTVRFNKQCNYOQ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,1.53225088746939,1.53225088746939,1.5322508874693939,-3.774758283725532e-15,0
KNJNBKINYHZUGC-UHFFFAOYSA-N,Gene Regulation,1,EC50,3,3,3,-1.44537934685349,-1.44537934685349,-1.4453793468534875,-2.4424906541753444e-15,0
KOAAZLIOOBKJEK-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,11,6,11,4.02669515241124,4.02669515241124,4.026695152411239,8.881784197001252e-16,0
KOWOOXVTWKELMT-RQDFUGDESA-N,Gene Regulation,1,IC50,1,1,1,-1.42830473066154,-1.42830473066154,-1.4283047306615437,3.774758283725532e-15,0
KOXRJHMEFYNYME-JLTOFOAXSA-N,Infectious Diseases,1,IC50,1,1,1,-0.258093175079965,-0.258093175079965,-0.25809317507996454,-4.440892098500626e-16,0
KQLMUJOKBRYEHR-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.0861962411262953,0.0861962411262953,0.08619624112629527,2.7755575615628914e-17,0
KQMVAGISDHMXJJ-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,-0.52781731160257,-0.52781731160257,-0.5278173116025696,-3.3306690738754696e-16,0
KQMVAGISDHMXJJ-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.092598316159486,-0.092598316159486,-0.09259831615948595,-4.163336342344337e-17,0
