resolved_accepted_id,taxonID,scientificName,taxonomicStatus,acceptedNameUsageID,family,genus,taxonRank,taxonomic_status_norm,exact_name_norm,key,match_exact_original,match_canonical_key,included_as_accepted_target,accepted_name_resolved,accepted_family_resolved,accepted_genus_resolved,accepted_rank_resolved
wfo-0000210427,wfo-0000166330,Lonchocarpus latifolius,Synonym,wfo-0000210427,Fabaceae,Lonchocarpus,species,synonym,lonchocarpus latifolius,lonchocarpus latifolius,TRUE,TRUE,FALSE,Lonchocarpus heptaphyllus,Fabaceae,Lonchocarpus,species
wfo-0000210427,wfo-0000175446,Lonchocarpus latifolius,Synonym,wfo-0000210427,Fabaceae,Lonchocarpus,species,synonym,lonchocarpus latifolius,lonchocarpus latifolius,TRUE,TRUE,FALSE,Lonchocarpus heptaphyllus,Fabaceae,Lonchocarpus,species
wfo-0000199463,wfo-0000199452,Lonchocarpus laxiflorus,Synonym,wfo-0000199463,Fabaceae,Lonchocarpus,species,synonym,lonchocarpus laxiflorus,lonchocarpus laxiflorus,TRUE,TRUE,FALSE,Philenoptera laxiflora,Fabaceae,Philenoptera,species
wfo-0000165939,wfo-0000165939,Lonchocarpus minimiflorus,Accepted,,Fabaceae,Lonchocarpus,species,accepted,lonchocarpus minimiflorus,lonchocarpus minimiflorus,TRUE,TRUE,TRUE,Lonchocarpus minimiflorus,Fabaceae,Lonchocarpus,species
wfo-0000173321,wfo-0000173322,Lonchocarpus negrensis,Synonym,wfo-0000173321,Fabaceae,Lonchocarpus,species,synonym,lonchocarpus negrensis,lonchocarpus negrensis,TRUE,TRUE,FALSE,Deguelia amazonica,Fabaceae,Deguelia,species
wfo-0000165946,wfo-0000165946,Lonchocarpus oaxacensis,Accepted,,Fabaceae,Lonchocarpus,species,accepted,lonchocarpus oaxacensis,lonchocarpus oaxacensis,TRUE,TRUE,TRUE,Lonchocarpus oaxacensis,Fabaceae,Lonchocarpus,species
wfo-0001318198,wfo-0000173725,Lonchocarpus obtusus,Synonym,wfo-0001318198,Fabaceae,Lonchocarpus,species,synonym,lonchocarpus obtusus,lonchocarpus obtusus,TRUE,TRUE,FALSE,Muellera obtusa,Fabaceae,Muellera,species
wfo-0000173727,wfo-0000165948,Lonchocarpus orotinus,Synonym,wfo-0000173727,Fabaceae,Lonchocarpus,species,synonym,lonchocarpus orotinus,lonchocarpus orotinus,TRUE,TRUE,FALSE,Lonchocarpus parviflorus,Fabaceae,Lonchocarpus,species
wfo-0000173727,wfo-0000210433,Lonchocarpus orotinus,Synonym,wfo-0000173727,Fabaceae,Lonchocarpus,species,synonym,lonchocarpus orotinus,lonchocarpus orotinus,TRUE,TRUE,FALSE,Lonchocarpus parviflorus,Fabaceae,Lonchocarpus,species
wfo-0000173727,wfo-0000173727,Lonchocarpus parviflorus,Accepted,,Fabaceae,Lonchocarpus,species,accepted,lonchocarpus parviflorus,lonchocarpus parviflorus,FALSE,FALSE,TRUE,Lonchocarpus parviflorus,Fabaceae,Lonchocarpus,species
wfo-0000165958,wfo-0000165958,Lonchocarpus salvadorensis,Accepted,,Fabaceae,Lonchocarpus,species,accepted,lonchocarpus salvadorensis,lonchocarpus salvadorensis,TRUE,TRUE,TRUE,Lonchocarpus salvadorensis,Fabaceae,Lonchocarpus,species
wfo-0000183559,wfo-0000183559,Lonchocarpus sericeus,Accepted,,Fabaceae,Lonchocarpus,species,accepted,lonchocarpus sericeus,lonchocarpus sericeus,FALSE,TRUE,TRUE,Lonchocarpus sericeus,Fabaceae,Lonchocarpus,species
wfo-0000173736,wfo-0000173736,Lonchocarpus subglaucescens,Accepted,,Fabaceae,Lonchocarpus,species,accepted,lonchocarpus subglaucescens,lonchocarpus subglaucescens,TRUE,TRUE,TRUE,Lonchocarpus subglaucescens,Fabaceae,Lonchocarpus,species
wfo-0001329356,wfo-0000173737,Lonchocarpus unifoliolatus,Synonym,wfo-0001329356,Fabaceae,Lonchocarpus,species,synonym,lonchocarpus unifoliolatus,lonchocarpus unifoliolatus,TRUE,TRUE,FALSE,Muellera unifoliolata,Fabaceae,Muellera,species
wfo-0001286043,wfo-0000173338,Lonchocarpus utilis,Synonym,wfo-0001286043,Fabaceae,Lonchocarpus,species,synonym,lonchocarpus utilis,lonchocarpus utilis,TRUE,TRUE,FALSE,Deguelia utilis,Fabaceae,Deguelia,species
wfo-0000165972,wfo-0000165972,Lonchocarpus yucatanensis,Accepted,,Fabaceae,Lonchocarpus,species,accepted,lonchocarpus yucatanensis,lonchocarpus yucatanensis,TRUE,TRUE,TRUE,Lonchocarpus yucatanensis,Fabaceae,Lonchocarpus,species
wfo-0000443232,wfo-0000443232,Lophira alata,Accepted,,Ochnaceae,Lophira,species,accepted,lophira alata,lophira alata,TRUE,TRUE,TRUE,Lophira alata,Ochnaceae,Lophira,species
wfo-0000443230,wfo-0000443230,Lophira lanceolata,Accepted,,Ochnaceae,Lophira,species,accepted,lophira lanceolata,lophira lanceolata,TRUE,TRUE,TRUE,Lophira lanceolata,Ochnaceae,Lophira,species
wfo-0000089159,wfo-0000089159,Lophopappus tarapacanus,Accepted,,Asteraceae,Lophopappus,species,accepted,lophopappus tarapacanus,lophopappus tarapacanus,TRUE,TRUE,TRUE,Lophopappus tarapacanus,Asteraceae,Lophopappus,species
wfo-0001224442,wfo-0001224442,Loranthus kaoi,Accepted,,Loranthaceae,Loranthus,species,accepted,loranthus kaoi,loranthus kaoi,FALSE,FALSE,TRUE,Loranthus kaoi,Loranthaceae,Loranthus,species
wfo-4000022302,wfo-4000022302,Lotus,Accepted,,Fabaceae,Lotus,genus,accepted,lotus,lotus,TRUE,TRUE,TRUE,Lotus,Fabaceae,Lotus,genus
wfo-0001060764,wfo-0001060764,Lotus angustissimus,Accepted,,Fabaceae,Lotus,species,accepted,lotus angustissimus,lotus angustissimus,TRUE,TRUE,TRUE,Lotus angustissimus,Fabaceae,Lotus,species
wfo-0000212180,wfo-0000212180,Lotus corniculatus,Accepted,,Fabaceae,Lotus,species,accepted,lotus corniculatus,lotus corniculatus,TRUE,TRUE,TRUE,Lotus corniculatus,Fabaceae,Lotus,species
wfo-0001425600,wfo-0001450005,Lotus corniculatus prol. decumbens,Synonym,wfo-0001425600,Fabaceae,Lotus,prole,synonym,lotus corniculatus prol. decumbens,lotus corniculatus,FALSE,TRUE,FALSE,Lotus pedunculatus subsp. pedunculatus,Fabaceae,Lotus,subspecies
wfo-0000212230,wfo-0001450006,Lotus corniculatus prol. pedunculatus,Synonym,wfo-0000212230,Fabaceae,Lotus,prole,synonym,lotus corniculatus prol. pedunculatus,lotus corniculatus,FALSE,TRUE,FALSE,Lotus pedunculatus,Fabaceae,Lotus,species
wfo-0001053826,wfo-0001450007,Lotus corniculatus prol. tenuis,Synonym,wfo-0001053826,Fabaceae,Lotus,prole,synonym,lotus corniculatus prol. tenuis,lotus corniculatus,FALSE,TRUE,FALSE,Lotus tenuis,Fabaceae,Lotus,species
wfo-0000214146,wfo-0000214146,Lotus corniculatus subsp. corniculatus,Accepted,,Fabaceae,Lotus,subspecies,accepted,lotus corniculatus subsp. corniculatus,lotus corniculatus subsp. corniculatus,FALSE,FALSE,TRUE,Lotus corniculatus subsp. corniculatus,Fabaceae,Lotus,subspecies
wfo-0000212182,wfo-0000212182,Lotus creticus,Accepted,,Fabaceae,Lotus,species,accepted,lotus creticus,lotus creticus,TRUE,TRUE,TRUE,Lotus creticus,Fabaceae,Lotus,species
wfo-0000212184,wfo-0000214292,Lotus creticus,Synonym,wfo-0000212184,Fabaceae,Lotus,species,synonym,lotus creticus,lotus creticus,TRUE,TRUE,FALSE,Lotus cytisoides,Fabaceae,Lotus,species
wfo-0000212184,wfo-0000212184,Lotus cytisoides,Accepted,,Fabaceae,Lotus,species,accepted,lotus cytisoides,lotus cytisoides,FALSE,FALSE,TRUE,Lotus cytisoides,Fabaceae,Lotus,species
wfo-0000209346,wfo-0000209346,Lotus dorycnium,Accepted,,Fabaceae,Lotus,species,accepted,lotus dorycnium,lotus dorycnium,FALSE,FALSE,TRUE,Lotus dorycnium,Fabaceae,Lotus,species
wfo-0000212191,wfo-0000212191,Lotus edulis,Accepted,,Fabaceae,Lotus,species,accepted,lotus edulis,lotus edulis,TRUE,TRUE,TRUE,Lotus edulis,Fabaceae,Lotus,species
wfo-0000212135,wfo-0000212135,Lotus hirsutus,Accepted,,Fabaceae,Lotus,species,accepted,lotus hirsutus,lotus hirsutus,FALSE,FALSE,TRUE,Lotus hirsutus,Fabaceae,Lotus,species
wfo-0000212230,wfo-0000212230,Lotus pedunculatus,Accepted,,Fabaceae,Lotus,species,accepted,lotus pedunculatus,lotus pedunculatus,TRUE,TRUE,TRUE,Lotus pedunculatus,Fabaceae,Lotus,species
wfo-0001425600,wfo-0001425600,Lotus pedunculatus subsp. pedunculatus,Accepted,,Fabaceae,Lotus,subspecies,accepted,lotus pedunculatus subsp. pedunculatus,lotus pedunculatus subsp. pedunculatus,FALSE,FALSE,TRUE,Lotus pedunculatus subsp. pedunculatus,Fabaceae,Lotus,subspecies
wfo-0000212142,wfo-0000212142,Lotus rectus,Accepted,,Fabaceae,Lotus,species,accepted,lotus rectus,lotus rectus,FALSE,FALSE,TRUE,Lotus rectus,Fabaceae,Lotus,species
wfo-0001053826,wfo-0001053826,Lotus tenuis,Accepted,,Fabaceae,Lotus,species,accepted,lotus tenuis,lotus tenuis,TRUE,TRUE,TRUE,Lotus tenuis,Fabaceae,Lotus,species
wfo-0001425600,wfo-0000212232,Lotus uliginosus,Synonym,wfo-0001425600,Fabaceae,Lotus,species,synonym,lotus uliginosus,lotus uliginosus,TRUE,TRUE,FALSE,Lotus pedunculatus subsp. pedunculatus,Fabaceae,Lotus,subspecies
wfo-0000214146,wfo-1000035133,Lotus uliginosus,Synonym,wfo-0000214146,Fabaceae,Lotus,species,synonym,lotus uliginosus,lotus uliginosus,TRUE,TRUE,FALSE,Lotus corniculatus subsp. corniculatus,Fabaceae,Lotus,subspecies
wfo-0000445189,wfo-0000445189,Luehea candicans,Accepted,,Malvaceae,Luehea,species,accepted,luehea candicans,luehea candicans,TRUE,TRUE,TRUE,Luehea candicans,Malvaceae,Luehea,species
wfo-0001013556,wfo-0001013556,Luetkea pectinata,Accepted,,Rosaceae,Luetkea,species,accepted,luetkea pectinata,luetkea pectinata,TRUE,TRUE,TRUE,Luetkea pectinata,Rosaceae,Luetkea,species
wfo-0000231052,wfo-0000231052,Luisia volucris,Accepted,,Orchidaceae,Luisia,species,accepted,luisia volucris,luisia volucris,TRUE,TRUE,TRUE,Luisia volucris,Orchidaceae,Luisia,species
wfo-0000231083,wfo-0000231083,Luma chequen,Accepted,,Myrtaceae,Luma,species,accepted,luma chequen,luma chequen,TRUE,TRUE,TRUE,Luma chequen,Myrtaceae,Luma,species
wfo-4000022442,wfo-4000022442,Lupinus,Accepted,,Fabaceae,Lupinus,genus,accepted,lupinus,lupinus,TRUE,TRUE,TRUE,Lupinus,Fabaceae,Lupinus,genus
wfo-0001055502,wfo-0001055502,Lupinus albicaulis,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus albicaulis,lupinus albicaulis,FALSE,FALSE,TRUE,Lupinus albicaulis,Fabaceae,Lupinus,species
wfo-0000213483,wfo-0000213483,Lupinus albus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus albus,lupinus albus,TRUE,TRUE,TRUE,Lupinus albus,Fabaceae,Lupinus,species
wfo-0000213484,wfo-0001450010,Lupinus albus prol. termis,Synonym,wfo-0000213484,Fabaceae,Lupinus,prole,synonym,lupinus albus prol. termis,lupinus albus,FALSE,TRUE,FALSE,Lupinus albus subsp. albus,Fabaceae,Lupinus,subspecies
wfo-0000213484,wfo-0000213484,Lupinus albus subsp. albus,Accepted,,Fabaceae,Lupinus,subspecies,accepted,lupinus albus subsp. albus,lupinus albus subsp. albus,FALSE,FALSE,TRUE,Lupinus albus subsp. albus,Fabaceae,Lupinus,subspecies
wfo-0000168047,wfo-0000168047,Lupinus ananeanus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus ananeanus,lupinus ananeanus,TRUE,TRUE,TRUE,Lupinus ananeanus,Fabaceae,Lupinus,species
wfo-0000213485,wfo-0000213485,Lupinus angustifolius,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus angustifolius,lupinus angustifolius,TRUE,TRUE,TRUE,Lupinus angustifolius,Fabaceae,Lupinus,species
wfo-0000204275,wfo-0001055504,Lupinus angustifolius,Synonym,wfo-0000204275,Fabaceae,Lupinus,species,synonym,lupinus angustifolius,lupinus angustifolius,TRUE,TRUE,FALSE,Zornia diphylla,Fabaceae,Zornia,species
wfo-0000213485,wfo-0001450011,Lupinus angustifolius prol. cryptanthus,Synonym,wfo-0000213485,Fabaceae,Lupinus,prole,synonym,lupinus angustifolius prol. cryptanthus,lupinus angustifolius,FALSE,TRUE,FALSE,Lupinus angustifolius,Fabaceae,Lupinus,species
wfo-0000213485,wfo-0001450012,Lupinus angustifolius prol. linifolius,Synonym,wfo-0000213485,Fabaceae,Lupinus,prole,synonym,lupinus angustifolius prol. linifolius,lupinus angustifolius,FALSE,TRUE,FALSE,Lupinus angustifolius,Fabaceae,Lupinus,species
wfo-0000213844,wfo-0000213844,Lupinus arboreus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus arboreus,lupinus arboreus,TRUE,TRUE,TRUE,Lupinus arboreus,Fabaceae,Lupinus,species
wfo-0000168060,wfo-0000168060,Lupinus arcticus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus arcticus,lupinus arcticus,TRUE,TRUE,TRUE,Lupinus arcticus,Fabaceae,Lupinus,species
wfo-0001425602,wfo-0001425602,Lupinus argenteus subsp. argenteus,Accepted,,Fabaceae,Lupinus,subspecies,accepted,lupinus argenteus subsp. argenteus,lupinus argenteus subsp. argenteus,FALSE,FALSE,TRUE,Lupinus argenteus subsp. argenteus,Fabaceae,Lupinus,subspecies
wfo-0000168077,wfo-0000168077,Lupinus bicolor,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus bicolor,lupinus bicolor,FALSE,FALSE,TRUE,Lupinus bicolor,Fabaceae,Lupinus,species
wfo-0001055506,wfo-0001055506,Lupinus chamissonis,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus chamissonis,lupinus chamissonis,FALSE,FALSE,TRUE,Lupinus chamissonis,Fabaceae,Lupinus,species
wfo-0000213488,wfo-0000213488,Lupinus cosentinii,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus cosentinii,lupinus cosentinii,FALSE,FALSE,TRUE,Lupinus cosentinii,Fabaceae,Lupinus,species
wfo-0001425997,wfo-0001425997,Lupinus ehrenbergii var. ehrenbergii,Accepted,,Fabaceae,Lupinus,variety,accepted,lupinus ehrenbergii var. ehrenbergii,lupinus ehrenbergii var. ehrenbergii,FALSE,FALSE,TRUE,Lupinus ehrenbergii var. ehrenbergii,Fabaceae,Lupinus,variety
wfo-0000183547,wfo-0000183547,Lupinus elegans,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus elegans,lupinus elegans,TRUE,TRUE,TRUE,Lupinus elegans,Fabaceae,Lupinus,species
wfo-0000363797,wfo-0000363797,Lupinus gussoneanus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus gussoneanus,lupinus gussoneanus,FALSE,FALSE,TRUE,Lupinus gussoneanus,Fabaceae,Lupinus,species
wfo-0001425997,wfo-0000186520,Lupinus hartwegii,Synonym,wfo-0001425997,Fabaceae,Lupinus,species,synonym,lupinus hartwegii,lupinus hartwegii,TRUE,TRUE,FALSE,Lupinus ehrenbergii var. ehrenbergii,Fabaceae,Lupinus,variety
wfo-0000185679,wfo-0000198895,Lupinus hirsutus,Synonym,wfo-0000185679,Fabaceae,Lupinus,species,synonym,lupinus hirsutus,lupinus hirsutus,TRUE,TRUE,FALSE,Lupinus pilosus,Fabaceae,Lupinus,species
wfo-0000363797,wfo-0001450013,Lupinus hirsutus prol. micranthus,Synonym,wfo-0000363797,Fabaceae,Lupinus,prole,synonym,lupinus hirsutus prol. micranthus,lupinus hirsutus,FALSE,TRUE,FALSE,Lupinus gussoneanus,Fabaceae,Lupinus,species
wfo-0000213494,wfo-0000213494,Lupinus luteus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus luteus,lupinus luteus,TRUE,TRUE,TRUE,Lupinus luteus,Fabaceae,Lupinus,species
wfo-0000183548,wfo-0000183548,Lupinus mexicanus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus mexicanus,lupinus mexicanus,TRUE,TRUE,TRUE,Lupinus mexicanus,Fabaceae,Lupinus,species
wfo-0001425602,wfo-1000035139,Lupinus mexicanus,Synonym,wfo-0001425602,Fabaceae,Lupinus,species,synonym,lupinus mexicanus,lupinus mexicanus,TRUE,TRUE,FALSE,Lupinus argenteus subsp. argenteus,Fabaceae,Lupinus,subspecies
wfo-0001055502,wfo-1000035141,Lupinus mexicanus,Synonym,wfo-0001055502,Fabaceae,Lupinus,species,synonym,lupinus mexicanus,lupinus mexicanus,TRUE,TRUE,FALSE,Lupinus albicaulis,Fabaceae,Lupinus,species
wfo-0000168077,wfo-0000172174,Lupinus micranthus,Synonym,wfo-0000168077,Fabaceae,Lupinus,species,synonym,lupinus micranthus,lupinus micranthus,TRUE,TRUE,FALSE,Lupinus bicolor,Fabaceae,Lupinus,species
wfo-0000363797,wfo-0000213495,Lupinus micranthus,Synonym,wfo-0000363797,Fabaceae,Lupinus,species,synonym,lupinus micranthus,lupinus micranthus,TRUE,TRUE,FALSE,Lupinus gussoneanus,Fabaceae,Lupinus,species
wfo-0000213497,wfo-0000213497,Lupinus mutabilis,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus mutabilis,lupinus mutabilis,TRUE,TRUE,TRUE,Lupinus mutabilis,Fabaceae,Lupinus,species
wfo-0000174742,wfo-0000174742,Lupinus nanus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus nanus,lupinus nanus,TRUE,TRUE,TRUE,Lupinus nanus,Fabaceae,Lupinus,species
wfo-0000185679,wfo-0000185679,Lupinus pilosus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus pilosus,lupinus pilosus,TRUE,TRUE,TRUE,Lupinus pilosus,Fabaceae,Lupinus,species
wfo-0000174783,wfo-1000035113,Lupinus pilosus,Synonym,wfo-0000174783,Fabaceae,Lupinus,species,synonym,lupinus pilosus,lupinus pilosus,TRUE,TRUE,FALSE,Lupinus villosus,Fabaceae,Lupinus,species
,wfo-0000213498,Lupinus pilosus,Unchecked,,Fabaceae,Lupinus,species,unchecked,lupinus pilosus,lupinus pilosus,TRUE,TRUE,FALSE,,,,
wfo-0000213488,wfo-0001450014,Lupinus pilosus prol. cosentinii,Synonym,wfo-0000213488,Fabaceae,Lupinus,prole,synonym,lupinus pilosus prol. cosentinii,lupinus pilosus,FALSE,TRUE,FALSE,Lupinus cosentinii,Fabaceae,Lupinus,species
wfo-0000168077,wfo-0000169182,Lupinus polycarpus,Synonym,wfo-0000168077,Fabaceae,Lupinus,species,synonym,lupinus polycarpus,lupinus polycarpus,TRUE,TRUE,FALSE,Lupinus bicolor,Fabaceae,Lupinus,species
wfo-0000213847,wfo-0000213847,Lupinus polyphyllus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus polyphyllus,lupinus polyphyllus,TRUE,TRUE,TRUE,Lupinus polyphyllus,Fabaceae,Lupinus,species
wfo-0000213501,wfo-0000213501,Lupinus pubescens,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus pubescens,lupinus pubescens,TRUE,TRUE,TRUE,Lupinus pubescens,Fabaceae,Lupinus,species
wfo-0000174755,wfo-0000174755,Lupinus rivularis,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus rivularis,lupinus rivularis,TRUE,TRUE,TRUE,Lupinus rivularis,Fabaceae,Lupinus,species
wfo-0001055506,wfo-1000035120,Lupinus rivularis,Synonym,wfo-0001055506,Fabaceae,Lupinus,species,synonym,lupinus rivularis,lupinus rivularis,TRUE,TRUE,FALSE,Lupinus chamissonis,Fabaceae,Lupinus,species
wfo-0000213844,wfo-1000035121,Lupinus rivularis,Synonym,wfo-0000213844,Fabaceae,Lupinus,species,synonym,lupinus rivularis,lupinus rivularis,TRUE,TRUE,FALSE,Lupinus arboreus,Fabaceae,Lupinus,species
wfo-0000174760,wfo-0000174760,Lupinus sericeus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus sericeus,lupinus sericeus,TRUE,TRUE,TRUE,Lupinus sericeus,Fabaceae,Lupinus,species
wfo-0000213844,wfo-1000035119,Lupinus sericeus,Synonym,wfo-0000213844,Fabaceae,Lupinus,species,synonym,lupinus sericeus,lupinus sericeus,TRUE,TRUE,FALSE,Lupinus arboreus,Fabaceae,Lupinus,species
wfo-0000174768,wfo-0000174768,Lupinus subcarnosus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus subcarnosus,lupinus subcarnosus,TRUE,TRUE,TRUE,Lupinus subcarnosus,Fabaceae,Lupinus,species
wfo-0000174773,wfo-0000174773,Lupinus texensis,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus texensis,lupinus texensis,TRUE,TRUE,TRUE,Lupinus texensis,Fabaceae,Lupinus,species
wfo-0000174783,wfo-0000174783,Lupinus villosus,Accepted,,Fabaceae,Lupinus,species,accepted,lupinus villosus,lupinus villosus,FALSE,FALSE,TRUE,Lupinus villosus,Fabaceae,Lupinus,species
wfo-0001265867,wfo-0001265867,Luxemburgia nobilis,Accepted,,Ochnaceae,Luxemburgia,species,accepted,luxemburgia nobilis,luxemburgia nobilis,TRUE,TRUE,TRUE,Luxemburgia nobilis,Ochnaceae,Luxemburgia,species
wfo-0001086964,wfo-0001086964,Luxemburgia octandra,Accepted,,Ochnaceae,Luxemburgia,species,accepted,luxemburgia octandra,luxemburgia octandra,TRUE,TRUE,TRUE,Luxemburgia octandra,Ochnaceae,Luxemburgia,species
wfo-0000064682,wfo-0000064682,Lychnophora diamantinana,Accepted,,Asteraceae,Lychnophora,species,accepted,lychnophora diamantinana,lychnophora diamantinana,TRUE,TRUE,TRUE,Lychnophora diamantinana,Asteraceae,Lychnophora,species
wfo-0000069018,wfo-0000069018,Lychnophora ericoides,Accepted,,Asteraceae,Lychnophora,species,accepted,lychnophora ericoides,lychnophora ericoides,TRUE,TRUE,TRUE,Lychnophora ericoides,Asteraceae,Lychnophora,species
wfo-0000009680,wfo-0000009680,Lychnophora markgravii,Accepted,,Asteraceae,Lychnophora,species,accepted,lychnophora markgravii,lychnophora markgravii,TRUE,TRUE,TRUE,Lychnophora markgravii,Asteraceae,Lychnophora,species
wfo-0000069018,wfo-0000019293,Lychnophora pinaster,Synonym,wfo-0000069018,Asteraceae,Lychnophora,species,synonym,lychnophora pinaster,lychnophora pinaster,TRUE,TRUE,FALSE,Lychnophora ericoides,Asteraceae,Lychnophora,species
wfo-0000027003,wfo-0000027003,Lychnophora pohlii,Accepted,,Asteraceae,Lychnophora,species,accepted,lychnophora pohlii,lychnophora pohlii,TRUE,TRUE,TRUE,Lychnophora pohlii,Asteraceae,Lychnophora,species
wfo-0000018167,wfo-0000018167,Lychnophora staavioides,Accepted,,Asteraceae,Lychnophora,species,accepted,lychnophora staavioides,lychnophora staavioides,TRUE,TRUE,TRUE,Lychnophora staavioides,Asteraceae,Lychnophora,species
wfo-0001022702,wfo-0001022702,Lycium bridgesii,Accepted,,Solanaceae,Lycium,species,accepted,lycium bridgesii,lycium bridgesii,TRUE,TRUE,TRUE,Lycium bridgesii,Solanaceae,Lycium,species
wfo-0001022784,wfo-0001022784,Lycium chinense,Accepted,,Solanaceae,Lycium,species,accepted,lycium chinense,lycium chinense,TRUE,TRUE,TRUE,Lycium chinense,Solanaceae,Lycium,species
,wfo-1200073848,Lycium chinense subf. lanceolatum,Unchecked,,Solanaceae,Lycium,subform,unchecked,lycium chinense subf. lanceolatum,lycium chinense,FALSE,TRUE,FALSE,,,,
wfo-0001022784,wfo-0001429868,Lycium chinense subf. trewiana,Synonym,wfo-0001022784,Solanaceae,Lycium,subform,synonym,lycium chinense subf. trewiana,lycium chinense,FALSE,TRUE,FALSE,Lycium chinense,Solanaceae,Lycium,species
wfo-0000231391,wfo-0000231391,Lycopus europaeus,Accepted,,Lamiaceae,Lycopus,species,accepted,lycopus europaeus,lycopus europaeus,TRUE,TRUE,TRUE,Lycopus europaeus,Lamiaceae,Lycopus,species
wfo-0000231391,wfo-1200040172,Lycopus europaeus prol. menthifolius,Synonym,wfo-0000231391,Lamiaceae,Lycopus,prole,synonym,lycopus europaeus prol. menthifolius,lycopus europaeus,FALSE,TRUE,FALSE,Lycopus europaeus,Lamiaceae,Lycopus,species
wfo-0000683573,wfo-0000683573,Lycoris radiata,Accepted,,Amaryllidaceae,Lycoris,species,accepted,lycoris radiata,lycoris radiata,TRUE,TRUE,TRUE,Lycoris radiata,Amaryllidaceae,Lycoris,species
wfo-0000751145,wfo-0000683582,Lycoris radiata,Synonym,wfo-0000751145,Amaryllidaceae,Lycoris,species,synonym,lycoris radiata,lycoris radiata,TRUE,TRUE,FALSE,Ungernia trisphaera,Amaryllidaceae,Ungernia,species
wfo-0000683514,wfo-0000683514,Lycoris traubii,Accepted,,Amaryllidaceae,Lycoris,species,accepted,lycoris traubii,lycoris traubii,TRUE,TRUE,TRUE,Lycoris traubii,Amaryllidaceae,Lycoris,species
wfo-0001047539,wfo-0001047539,Lyonia ovalifolia,Accepted,,Ericaceae,Lyonia,species,accepted,lyonia ovalifolia,lyonia ovalifolia,TRUE,TRUE,TRUE,Lyonia ovalifolia,Ericaceae,Lyonia,species
